Var1,Year,DoY,Hour,Tair,Rh,Tsoil,Rg,PPFD,H,LE,NEE,Ustar,VPD,GPP_DT,VWC_mean,CO2_mean,H2O_mean
12342,2020,191,3,24.1671,85.631,34.6513,-48.7329,-0.42801,NA,NA,NA,NA,4.3376,-4.14087838120883,22.8,NaN,NaN
12343,2020,191,3.5,23.6646,87.4265,34.4631,-45.8544,-0.49389,NA,NA,NA,NA,3.6828,-3.18883580468205,22.8,NaN,NaN
12344,2020,191,4,23.4142,88.8897,34.282,-47.4798,-0.148191,NA,NA,NA,NA,3.2055,-2.75908336059289,22.8,NaN,NaN
12345,2020,191,4.5,23.4386,87.8628,34.1025,-45.7485,-0.0493995,NA,NA,NA,NA,3.5069,-2.7517713201644,22.9,NaN,NaN
12346,2020,191,5,23.5879,86.2824,33.9277,-43.3143,-0.16467,NA,NA,NA,NA,3.9994,-3.83075291776371,22.8,NaN,NaN
12347,2020,191,5.5,23.3305,87.2127,33.7589,-40.4113,0.27993,NA,NA,NA,NA,3.6708,-1.49303145061838,22.8,NaN,NaN
12348,2020,191,6,23.1398,88.4615,33.6008,-37.683,9.81405,NA,NA,NA,NA,3.2744,-0.900336639577405,22.8,NaN,NaN
12349,2020,191,6.5,23.5738,87.469,33.453,-24.7284,44.78925,NA,NA,NA,NA,3.6503,-3.36205530973191,22.7,NaN,NaN
12350,2020,191,7,24.3405,86.1761,33.3239,19.64,145.137,NA,NA,NA,NA,4.2167,6.38238117600082,22.8,NaN,NaN
12351,2020,191,7.5,24.7916,84.5089,33.228,25.5661,161.69295,NA,NA,NA,NA,4.8543,6.16957754526129,22.7,NaN,NaN
12352,2020,191,8,25.265,84.0073,33.1578,90.6565,280.48215,NA,NA,NA,NA,5.1547,-1.1901624128996,22.8,NaN,NaN
12353,2020,191,8.5,26.1292,80.3111,33.1421,139.5698,384.0996,NA,NA,NA,NA,6.6793,16.1705038882123,22.7,NaN,NaN
12354,2020,191,9,26.9101,77.04,33.1684,133.6503,359.9982,NA,NA,NA,NA,8.1553,16.0269430303931,22.7,NaN,NaN
12355,2020,191,9.5,27.9086,73.6842,33.2359,267.6873,640.4715,NA,NA,NA,NA,9.9092,28.0597902590213,22.7,NaN,NaN
12356,2020,191,10,29.2546,68.5571,33.3736,404.3864,916.5882,NA,NA,NA,NA,12.8,36.9714741981119,22.7,NaN,NaN
12357,2020,191,10.5,30.1907,65.2058,33.6396,438.1343,991.8798,NA,NA,NA,NA,14.9467,38.8666685744542,22.7,NaN,NaN
12358,2020,191,11,30.6718,62.8886,33.9537,353.9308,828.11715,NA,NA,NA,NA,16.3863,34.3497743393175,22.5,NaN,NaN
12359,2020,191,11.5,31.6145,55.232,34.3056,479.2831,1075.99995,NA,NA,NA,NA,20.8547,31.3806659616949,22.5,NaN,NaN
12360,2020,191,12,31.9365,54.2216,34.6574,450.1949,1032.5064,NA,NA,NA,NA,21.7174,28.4526399180905,22.4,NaN,NaN
12361,2020,191,12.5,32.1066,54.4059,35.0051,483.3536,1089.26625,NA,NA,NA,NA,21.8386,31.5474782534508,22.5,NaN,NaN
12362,2020,191,13,33.0654,50.8343,35.3714,643.0344,1431.8955,NA,NA,NA,NA,24.8532,28.0312315848546,22.3,NaN,NaN
12363,2020,191,13.5,34.1844,46.1421,35.8956,656.2352,1480.2804,NA,NA,NA,NA,28.9786,44.9444209793338,22.5,NaN,NaN
12364,2020,191,14,34.6138,44.4133,36.5381,628.0182,1437.4428,NA,NA,NA,NA,30.6293,37.7415507595603,22.3,NaN,NaN
12365,2020,191,14.5,34.7358,43.5468,37.2236,601.0811,1390.29495,NA,NA,NA,NA,31.3175,36.5918028500193,22.3,NaN,NaN
12366,2020,191,15,35.4722,40.1683,37.8445,551.3165,1294.39065,NA,NA,NA,NA,34.5678,36.272943737234,22.3,NaN,NaN
12367,2020,191,15.5,35.604,38.7882,38.426,460.0616,1109.6952,NA,NA,NA,NA,35.6224,24.428510644455,22.3,NaN,NaN
12368,2020,191,16,35.7234,38.078,38.8408,444.0236,1087.77615,NA,NA,NA,NA,36.2728,20.8130444145891,22.2,NaN,NaN
12369,2020,191,16.5,35.0491,39.4469,39.1545,240.5514,670.5261,NA,NA,NA,NA,34.1785,13.4549293320567,22.2,NaN,NaN
12370,2020,191,17,35.3605,39.1256,39.2098,313.7354,801.6045,NA,NA,NA,NA,34.9547,23.8196798191756,22.2,NaN,NaN
12371,2020,191,17.5,35.4123,38.8717,39.1396,224.1833,629.52345,NA,NA,NA,NA,35.2009,17.7467823736509,22.2,NaN,NaN
12372,2020,191,18,34.5628,42.6281,39.0658,100.8465,385.27725,NA,NA,NA,NA,31.5239,10.9720563744901,22.2,NaN,NaN
12373,2020,191,18.5,33.9779,44.1828,38.9463,60.3413,296.11755,NA,NA,NA,NA,29.69,10.7686320516694,22.2,NaN,NaN
12374,2020,191,19,33.6271,46.6088,38.7607,21.5017,211.15485,NA,NA,NA,NA,27.85,4.7118054734174,22.1,NaN,NaN
12375,2020,191,19.5,32.5802,46.9193,38.5471,-45.1497,67.4817,NA,NA,NA,NA,26.1117,1.94458090959103,22.1,NaN,NaN
12376,2020,191,20,31.5683,49.568,38.2767,-50.1303,31.75455,NA,NA,NA,NA,23.4319,1.47809537991266,22.2,NaN,NaN
12377,2020,191,20.5,30.0618,55.039,37.9843,-52.2098,2.5821,NA,NA,NA,NA,19.1721,2.69818978144346,22.2,NaN,NaN
12378,2020,191,21,29.6158,56.0544,37.6849,-45.5884,-0.016452,NA,NA,NA,NA,18.2656,3.10903325929944,22.2,NaN,NaN
12379,2020,191,21.5,29.0957,58.5439,37.392,-44.5573,-0.1480845,NA,NA,NA,NA,16.7223,0.827929833869097,22.2,NaN,NaN
12380,2020,191,22,28.5015,61.6607,37.1156,-48.6769,-0.263295,NA,NA,NA,NA,14.9426,0.878023574158767,22.2,NaN,NaN
12381,2020,191,22.5,27.6449,65.6404,36.8419,-38.108,-0.263295,NA,NA,NA,NA,12.7407,0.85403742053132,22.1,NaN,NaN
12382,2020,191,23,27.1016,68.8208,36.5876,-37.5364,-0.460785,NA,NA,NA,NA,11.1999,0.67924818036194,22.1,NaN,NaN
12383,2020,191,23.5,27.8532,63.7037,36.359,-39.8096,-0.72414,NA,NA,NA,NA,13.6233,1.54000322344833,22.2,NaN,NaN
12384,2020,192,0,28.3917,62.6248,36.1432,-47.3662,-0.4608,NA,NA,NA,NA,14.4744,0.841791023152159,22.2,NaN,NaN
12385,2020,192,0.5,28.2476,62.4423,35.934,-56.6542,-0.44433,NA,NA,NA,NA,14.4239,0.806016822298085,22.1,NaN,NaN
12386,2020,192,1,27.9704,62.4296,35.7308,-55.806,-0.54309,NA,NA,NA,NA,14.198,0.715903348357065,22.2,NaN,NaN
12387,2020,192,1.5,27.1039,66.4722,35.5282,-48.6643,-0.57603,NA,NA,NA,NA,12.0452,0.425333653962713,22.1,NaN,NaN
12388,2020,192,2,26.7353,67.4271,35.3334,-47.9439,-0.8394,NA,NA,NA,NA,11.4517,0.368583024142229,22.2,NaN,NaN
12389,2020,192,2.5,26.6118,68.1786,35.1543,-36.8522,-0.790095,NA,NA,NA,NA,11.1066,-2.71889499719102,22.1,NaN,NaN
12390,2020,192,3,26.3793,70.6194,34.9851,-31.6323,-0.80658,NA,NA,NA,NA,10.1153,-2.79173777166638,22.1,NaN,NaN
12391,2020,192,3.5,25.9715,74.1722,34.8302,-29.5166,-0.67491,NA,NA,NA,NA,8.6807,-3.58412241398146,22.2,NaN,NaN
12392,2020,192,4,25.6174,77.7097,34.6858,-29.1882,-0.806595,NA,NA,NA,NA,7.3364,-3.69554468069046,22,NaN,NaN
12393,2020,192,4.5,26.1632,75.0749,34.5459,-27.1177,-0.806595,NA,NA,NA,NA,8.4727,-3.52378744692712,22.1,NaN,NaN
12394,2020,192,5,25.9952,75.9381,34.4205,-26.3065,-0.855975,NA,NA,NA,NA,8.0985,-3.57692186952919,22,NaN,NaN
12395,2020,192,5.5,25.7237,78.7375,34.2985,-24.9272,-0.27984,NA,NA,NA,NA,7.0423,-3.66245730288652,22.2,NaN,NaN
12396,2020,192,6,26.0247,75.1932,34.1821,-21.3064,5.02065,NA,NA,NA,NA,8.3638,-3.56783813843153,22.1,NaN,NaN
12397,2020,192,6.5,26.0535,75.0619,34.0754,-11.8232,27.49005,NA,NA,NA,NA,8.4223,-3.86823549273088,22.1,NaN,NaN
12398,2020,192,7,26.0761,75.9647,33.9803,8.6464,71.2932,NA,NA,NA,NA,8.1283,3.71780668547645,22.1,NaN,NaN
12399,2020,192,7.5,26.4913,73.2117,33.912,7.9568,65.613,NA,NA,NA,NA,9.2838,6.69540741612541,22.1,NaN,NaN
12400,2020,192,8,26.4998,73.5397,33.8434,8.9713,55.6479,NA,NA,NA,NA,9.1747,6.69799318102958,22.1,NaN,NaN
12401,2020,192,8.5,26.5284,74.2379,33.7957,9.9806,60.2214,NA,NA,NA,NA,8.9477,6.70699940880359,22.1,NaN,NaN
12402,2020,192,9,25.8643,73.9585,33.7465,-6.3225,23.14005,NA,NA,NA,NA,8.6972,-4.93927771586507,22,NaN,NaN
12403,2020,192,9.5,22.558,91.4665,33.6019,2.0046,33.57495,NA,NA,NA,NA,2.3378,-0.10911525616778,22.2,NaN,NaN
12404,2020,192,10,21.7469,98.3547,33.2413,16.8214,63.573,NA,NA,NA,NA,0.42901,5.3626039908851,22.1,NaN,NaN
12405,2020,192,10.5,21.9125,99.9706,33.0118,29.9755,93.38955,NA,NA,NA,NA,0.0077415,6.51297907831006,21.9,NaN,NaN
12406,2020,192,11,21.779,99.9471,32.8698,42.152,123.33465,NA,NA,NA,NA,0.013832,5.97755104580522,22.1,NaN,NaN
12407,2020,192,11.5,21.8225,99.974,32.7528,35.9849,106.6215,NA,NA,NA,NA,0.0068242,5.17706250340231,22.1,NaN,NaN
12408,2020,192,12,21.7682,99.9434,32.6504,23.1462,75.9441,NA,NA,NA,NA,0.014781,6.33187097929941,22,NaN,NaN
12409,2020,192,12.5,21.779,99.9745,32.5478,23.903,77.1627,NA,NA,NA,NA,0.0066571,6.98736124784089,22.1,NaN,NaN
12410,2020,192,13,21.8248,99.94,32.4428,20.1898,72.37095,NA,NA,NA,NA,0.015723,7.94890492681166,22,NaN,NaN
12411,2020,192,13.5,21.7258,99.979,32.3347,9.8587,44.50935,NA,NA,NA,NA,0.0054584,2.62782954502694,22.1,NaN,NaN
12412,2020,192,14,21.4321,99.9417,32.0802,26.6307,86.7462,NA,NA,NA,NA,0.014912,5.19278824166098,22.7,NaN,NaN
12413,2020,192,14.5,21.44,99.9731,31.8078,25.2308,84.7044,NA,NA,NA,NA,0.0068814,5.39178085640455,23.3,NaN,NaN
12414,2020,192,15,21.3925,99.9411,31.6772,26.0048,85.21485,NA,NA,NA,NA,0.015019,5.18105999906451,23.5,NaN,NaN
12415,2020,192,15.5,21.4531,99.966,31.5707,27.2081,86.84505,NA,NA,NA,NA,0.0087002,5.21474527227004,23.5,NaN,NaN
12416,2020,192,16,21.5402,99.9408,31.4998,32.6949,98.3388,NA,NA,NA,NA,0.01523,5.45270779377812,23.5,NaN,NaN
12417,2020,192,16.5,21.6822,99.9723,31.448,25.2299,78.36465,NA,NA,NA,NA,0.0072075,6.25254453654363,23.6,NaN,NaN
12418,2020,192,17,21.7156,99.9417,31.3765,9.758,41.4795,NA,NA,NA,NA,0.015173,2.47843753176785,24,NaN,NaN
12419,2020,192,17.5,21.7399,99.9674,31.313,6.4847,33.4602,NA,NA,NA,NA,0.0084841,-0.114151410856175,23.8,NaN,NaN
12420,2020,192,18,21.788,99.9434,31.2607,2.9362,24.78225,NA,NA,NA,NA,0.014799,-0.330400886397686,24,NaN,NaN
12421,2020,192,18.5,21.8995,99.9793,31.2095,1.0064,19.233,NA,NA,NA,NA,0.0054403,0.284141489625544,24.2,NaN,NaN
12422,2020,192,19,21.1673,99.9459,31.1507,-0.68797,16.68075,NA,NA,NA,NA,0.013605,0.157696922935577,24.3,NaN,NaN
12423,2020,192,19.5,20.8912,99.9708,31.0775,-2.8618,11.856,NA,NA,NA,NA,0.0072153,0.062389779788238,24.2,NaN,NaN
12424,2020,192,20,20.9998,99.9414,30.9966,-5.259,4.08375,NA,NA,NA,NA,0.014594,-0.29407307985887,24.3,NaN,NaN
12425,2020,192,20.5,20.8567,99.9615,30.9182,-7.1901,0.938595,NA,NA,NA,NA,0.0095061,-0.298815316495626,24.3,NaN,NaN
12426,2020,192,21,20.7407,99.9499,30.8422,-7.3986,0.41166,NA,NA,NA,NA,0.01228,-0.201562718548447,24.3,NaN,NaN
12427,2020,192,21.5,20.8131,99.9558,30.7621,-6.8171,0.18114,NA,NA,NA,NA,0.010874,-0.22028207686403,24.4,NaN,NaN
12428,2020,192,22,20.8736,99.9516,30.6827,-6.5582,0.1482,NA,NA,NA,NA,0.011961,-0.626020117935294,24.3,NaN,NaN
12429,2020,192,22.5,20.9421,99.9479,30.61,-6.5358,0.247005,NA,NA,NA,NA,0.012927,-0.606288660108332,24.3,NaN,NaN
12430,2020,192,23,21.0485,99.9573,30.5451,-6.1611,0.0988005,NA,NA,NA,NA,0.010678,-0.882297544181153,24.4,NaN,NaN
12431,2020,192,23.5,21.1424,99.9434,30.4859,-6.3267,0.0658665,NA,NA,NA,NA,0.014225,-0.917619716155535,24.4,NaN,NaN
12432,2020,193,0,21.1679,99.9632,30.4341,-6.6738,0.0658665,NA,NA,NA,NA,0.0092618,-0.91029571159029,24.3,NaN,NaN
12433,2020,193,0.5,21.1792,99.9462,30.3852,-6.1727,0.0658665,NA,NA,NA,NA,0.013545,-0.907080952297207,24.2,NaN,NaN
12434,2020,193,1,21.1854,99.9635,30.3374,-5.9573,0.0493995,NA,NA,NA,NA,0.0091987,-0.905348938024565,24.4,NaN,NaN
12435,2020,193,1.5,21.1475,99.9465,30.2903,-5.3957,0.0658665,NA,NA,NA,NA,0.013445,-0.916447598555266,24.3,NaN,NaN
12436,2020,193,2,21.1656,99.9646,30.2398,-5.7101,0.0658665,NA,NA,NA,NA,0.0089057,-0.911260261341731,24.1,NaN,NaN
12437,2020,193,2.5,21.1283,99.9482,30.1927,-5.684,0.0988005,NA,NA,NA,NA,0.013005,-0.922191740170033,24.4,NaN,NaN
12438,2020,193,3,21.1724,99.9629,30.1456,-5.4975,0.032934,NA,NA,NA,NA,0.0093373,-2.1112043376739,24.3,NaN,NaN
12439,2020,193,3.5,21.1396,99.9493,30.1031,-5.4397,0,NA,NA,NA,NA,0.01273,-2.12082073063543,24.3,NaN,NaN
12440,2020,193,4,21.139,99.959,30.0641,-5.9708,0,NA,NA,NA,NA,0.010313,-1.64775232025767,24.2,NaN,NaN
12441,2020,193,4.5,21.1011,99.9479,30.0252,-5.7399,0.0823335,NA,NA,NA,NA,0.013054,-1.65884025989096,24.3,NaN,NaN
12442,2020,193,5,21.1611,99.9592,29.983,-5.5283,0.0493995,NA,NA,NA,NA,0.010254,-1.64149192932253,24.2,NaN,NaN
12443,2020,193,5.5,21.2188,99.9527,29.9445,-5.2423,0.0823335,NA,NA,NA,NA,0.011932,-0.488577560191192,24.2,NaN,NaN
12444,2020,193,6,21.1962,99.9434,29.9086,-4.1195,2.73345,NA,NA,NA,NA,0.014272,-0.495238278566188,24.3,NaN,NaN
12445,2020,193,6.5,20.9302,99.9598,29.8739,-0.83412,12.1194,NA,NA,NA,NA,0.0099684,-0.334684542437166,24.2,NaN,NaN
12446,2020,193,7,20.9976,99.9524,29.8364,9.1851,34.85985,NA,NA,NA,NA,0.011843,-2.34479090851087,24.2,NaN,NaN
12447,2020,193,7.5,21.2341,99.9578,29.7972,23.0692,67.62855,NA,NA,NA,NA,0.010659,-0.659430559531756,24.3,NaN,NaN
12448,2020,193,8,21.3857,99.9516,29.7712,30.4338,88.93635,NA,NA,NA,NA,0.012342,-0.223021402044276,24.1,NaN,NaN
12449,2020,193,8.5,21.4463,99.9711,29.7457,79.2869,221.6244,NA,NA,NA,NA,0.0073935,5.26690180860895,24.3,NaN,NaN
12450,2020,193,9,21.4361,99.9573,29.7455,99.5546,290.75145,NA,NA,NA,NA,0.010935,5.11478638519965,24.1,NaN,NaN
12451,2020,193,9.5,21.6075,99.9853,29.7739,76.6374,229.7094,NA,NA,NA,NA,0.0038084,3.88875089129655,24.2,NaN,NaN
12452,2020,193,10,21.7015,99.9624,29.8083,33.8025,137.14515,NA,NA,NA,NA,0.0097877,12.8848251734279,24.2,NaN,NaN
12453,2020,193,10.5,21.7812,99.9841,29.8219,34.2481,120.67905,NA,NA,NA,NA,0.0041443,13.3444032092606,24.2,NaN,NaN
12454,2020,193,11,21.5379,99.9629,29.81,73.3952,223.04025,NA,NA,NA,NA,0.0095488,6.57348178891419,24,NaN,NaN
12455,2020,193,11.5,21.053,99.9768,29.7779,91.8561,271.65015,NA,NA,NA,NA,0.0058029,3.95888253614013,25.3,NaN,NaN
12456,2020,193,12,20.7673,99.9587,29.7274,38.8751,133.46205,NA,NA,NA,NA,0.010149,10.9603860261068,28.1,NaN,NaN
12457,2020,193,12.5,20.4221,99.9451,29.5804,29.1775,101.79675,NA,NA,NA,NA,0.0132,10.3074934152876,30.7,NaN,NaN
12458,2020,193,13,20.0736,99.9604,29.3602,48.1788,159.9405,NA,NA,NA,NA,0.0093237,9.81110468012386,30.5,NaN,NaN
12459,2020,193,13.5,19.3993,99.955,29.2226,76.5848,230.8149,NA,NA,NA,NA,0.010158,4.66179353153061,30.8,NaN,NaN
12460,2020,193,14,19.3504,99.9423,29.1041,202.3056,557.62845,NA,NA,NA,NA,0.012984,15.5965017034575,30.4,NaN,NaN
12461,2020,193,14.5,18.4322,99.964,29.0529,144.0327,422.42895,NA,NA,NA,NA,0.007653,2.08431127552314,29.7,NaN,NaN
12462,2020,193,15,17.9667,99.9707,29.0401,151.5273,430.33665,NA,NA,NA,NA,0.0060422,21.9431496261993,30,NaN,NaN
12463,2020,193,15.5,18.1806,99.972,28.9971,154.4112,435.9483,NA,NA,NA,NA,0.0058563,-6.58696286446996,30,NaN,NaN
12464,2020,193,16,18.6038,99.9726,28.9626,163.4012,457.7862,NA,NA,NA,NA,0.0058893,-15.7441889467713,29.8,NaN,NaN
12465,2020,193,16.5,18.7702,99.9811,28.9644,139.2659,399.20565,NA,NA,NA,NA,0.004096,-11.7943961901565,29.6,NaN,NaN
12466,2020,193,17,18.8879,99.9686,28.9858,110.2836,318.3753,NA,NA,NA,NA,0.0068712,-8.32138726959581,29.9,NaN,NaN
12467,2020,193,17.5,18.8783,99.9615,28.9916,68.1214,206.16675,NA,NA,NA,NA,0.0084135,-2.50208234613602,29.8,NaN,NaN
12468,2020,193,18,19.0333,99.9812,28.9693,55.9831,168.5511,NA,NA,NA,NA,0.0041484,-2.88305005505277,29.7,NaN,NaN
12469,2020,193,18.5,19.0818,99.9554,28.9423,25.0428,90.0219,NA,NA,NA,NA,0.0098749,-0.0842912662664066,29.9,NaN,NaN
12470,2020,193,19,18.9731,99.9704,28.9198,10.8993,49.7052,NA,NA,NA,NA,0.0064926,-1.22518299934322,29.2,NaN,NaN
12471,2020,193,19.5,18.8766,99.9725,28.8654,-1.8346,12.74745,NA,NA,NA,NA,0.0060125,-1.38335342779571,29.8,NaN,NaN
12472,2020,193,20,18.6862,99.9655,28.7549,-4.3946,3.93615,NA,NA,NA,NA,0.0074542,-1.43613813117718,30.8,NaN,NaN
12473,2020,193,20.5,18.766,99.9745,28.6048,-5.1621,0.378825,NA,NA,NA,NA,0.0055264,-1.09248086881717,30.9,NaN,NaN
12474,2020,193,21,18.6874,99.968,28.4833,-5.1775,0,NA,NA,NA,NA,0.0069044,-1.11430878004091,30.5,NaN,NaN
12475,2020,193,21.5,18.7185,99.9646,28.3861,-5.3806,0,NA,NA,NA,NA,0.0076531,-1.10577067590713,30.6,NaN,NaN
12476,2020,193,22,18.5713,99.9785,28.2994,-6.1613,0,NA,NA,NA,NA,0.0046089,-1.08156433744184,30.8,NaN,NaN
12477,2020,193,22.5,18.5538,99.9629,28.2097,-5.5793,0,NA,NA,NA,NA,0.0079384,-1.08646858475962,30.4,NaN,NaN
12478,2020,193,23,18.4819,99.9666,28.1297,-5.3255,0,NA,NA,NA,NA,0.0071187,-0.884011190768208,30.6,NaN,NaN
12479,2020,193,23.5,18.4768,99.9745,28.0532,-4.8469,0,NA,NA,NA,NA,0.0054273,-1.59602046633757,30.4,NaN,NaN
12480,2020,194,0,18.5068,99.9621,27.9788,-4.7823,0,NA,NA,NA,NA,0.0080944,-1.58783246693986,30.4,NaN,NaN
12481,2020,194,0.5,18.6212,99.9672,27.9155,-4.6796,0,NA,NA,NA,NA,0.0070585,-0.87968938036781,30.3,NaN,NaN
12482,2020,194,1,18.6619,99.9703,27.8615,-4.5845,0,NA,NA,NA,NA,0.0064064,-0.868504790173541,30.2,NaN,NaN
12483,2020,194,1.5,18.6296,99.9609,27.8221,-4.6462,0,NA,NA,NA,NA,0.008402,-0.877481637635656,29.9,NaN,NaN
12484,2020,194,2,18.6585,99.9765,27.7832,-4.6109,0,NA,NA,NA,NA,0.005065,-0.869579184962422,29.8,NaN,NaN
12485,2020,194,2.5,18.6676,99.9703,27.746,-4.3154,0,NA,NA,NA,NA,0.0064086,-0.867144729433906,30.1,NaN,NaN
12486,2020,194,3,18.6472,99.9666,27.6994,-4.2101,0,NA,NA,NA,NA,0.0071927,1.20819169037486,30.4,NaN,NaN
12487,2020,194,3.5,18.6585,99.9771,27.6549,-4.152,0,NA,NA,NA,NA,0.00494,1.21124957604501,30.1,NaN,NaN
12488,2020,194,4,18.6732,99.9609,27.6116,-4.3496,0,NA,NA,NA,NA,0.008425,0.977168424739206,29.8,NaN,NaN
12489,2020,194,4.5,18.6902,99.968,27.5811,-4.2832,0,NA,NA,NA,NA,0.0069056,0.981791801876434,29.9,NaN,NaN
12490,2020,194,5,18.6823,99.9731,27.5529,-4.3635,0,NA,NA,NA,NA,0.0058018,0.979532940918407,29.6,NaN,NaN
12491,2020,194,5.5,18.208,99.9624,27.5294,-6.1228,0.1812,NA,NA,NA,NA,0.0078854,2.12640897139718,29.6,NaN,NaN
12492,2020,194,6,18.2606,99.9686,27.4957,-3.905,5.2875,NA,NA,NA,NA,0.0066045,-0.567573550708761,29.5,NaN,NaN
12493,2020,194,6.5,18.2878,99.9629,27.4606,6.8786,31.26405,NA,NA,NA,NA,0.0078071,-0.861001485233248,29.3,NaN,NaN
12494,2020,194,7,18.4508,99.9717,27.4335,25.8,77.94615,NA,NA,NA,NA,0.0060202,-0.0326332594836964,29.3,NaN,NaN
12495,2020,194,7.5,18.7847,99.9807,27.4267,67.5856,179.13345,NA,NA,NA,NA,0.0041822,-4.16097215494836,29.1,NaN,NaN
12496,2020,194,8,18.787,99.9663,27.4301,49.7005,141.54735,NA,NA,NA,NA,0.0073167,-0.140921653182945,28.8,NaN,NaN
12497,2020,194,8.5,18.9268,99.9794,27.4564,64.6139,180.4098,NA,NA,NA,NA,0.0045087,-1.11715918127319,28.8,NaN,NaN
12498,2020,194,9,19.1429,99.9774,27.4889,110.5503,287.3073,NA,NA,NA,NA,0.0050207,-5.22808017452846,28.6,NaN,NaN
12499,2020,194,9.5,19.2814,99.9625,27.5392,219.6092,543.16095,NA,NA,NA,NA,0.0083993,18.6092254495424,28.6,NaN,NaN
12500,2020,194,10,19.7873,99.9844,27.6434,441.6727,1085.7456,NA,NA,NA,NA,0.0036057,28.4796808991375,28.2,NaN,NaN
12501,2020,194,10.5,19.8213,99.9697,27.853,203.3691,537.1134,NA,NA,NA,NA,0.0070089,18.7609755776962,28.5,NaN,NaN
12502,2020,194,11,20.5521,99.965,28.0601,345.1552,898.2015,NA,NA,NA,NA,0.0084766,33.1076303140241,28.3,NaN,NaN
12503,2020,194,11.5,21.918,93.6743,28.2748,540.8438,1397.3865,NA,NA,NA,NA,1.6668,19.9540710455873,28.6,NaN,NaN
12504,2020,194,12,23.1939,82.3739,28.5724,608.4475,1561.3365,NA,NA,NA,NA,5.0183,31.5470275408875,28.1,NaN,NaN
12505,2020,194,12.5,23.9294,77.0914,28.9142,605.8707,1583.058,NA,NA,NA,NA,6.8176,36.8392529449353,28.2,NaN,NaN
12506,2020,194,13,24.2996,74.2759,29.2639,322.0192,865.7772,NA,NA,NA,NA,7.8273,21.3288215488853,28.3,NaN,NaN
12507,2020,194,13.5,24.1296,75.7757,29.5732,280.4859,747.48495,NA,NA,NA,NA,7.2963,27.6676214708198,28.2,NaN,NaN
12508,2020,194,14,24.6839,74.8282,29.7999,458.5998,1186.5963,NA,NA,NA,NA,7.8373,24.9406719535554,28.1,NaN,NaN
12509,2020,194,14.5,25.0897,73.4177,30.0549,377.567,1003.8195,NA,NA,NA,NA,8.479,19.3385242377609,27.9,NaN,NaN
12510,2020,194,15,25.6351,72.0745,30.3272,471.049,1252.53615,NA,NA,NA,NA,9.2007,25.2362309989635,28.1,NaN,NaN
12511,2020,194,15.5,26.0065,69.5472,30.5947,449.6568,1280.58375,NA,NA,NA,NA,10.2563,25.3527594180972,28.2,NaN,NaN
12512,2020,194,16,26.1319,67.0324,30.9837,395.2547,1112.4261,NA,NA,NA,NA,11.1859,34.1667659982592,27.9,NaN,NaN
12513,2020,194,16.5,26.8691,64.8505,31.2631,500.9757,1378.2372,NA,NA,NA,NA,12.455,25.6535143554663,27.6,NaN,NaN
12514,2020,194,17,27.5082,63.9255,31.4311,404.3521,1162.7499,NA,NA,NA,NA,13.2702,26.2379500588037,27.9,NaN,NaN
12515,2020,194,17.5,27.1384,63.4036,31.5325,309.5118,950.271,NA,NA,NA,NA,13.1742,18.2536357766966,27.9,NaN,NaN
12516,2020,194,18,27.2706,61.4603,31.6438,206.9152,696.0195,NA,NA,NA,NA,13.9815,12.993058684512,27.8,NaN,NaN
12517,2020,194,18.5,26.466,64.1198,31.7359,93.1687,407.4762,NA,NA,NA,NA,12.4162,1.15754219495779,27.8,NaN,NaN
12518,2020,194,19,26.2204,65.7909,31.7516,42.1008,288.82155,NA,NA,NA,NA,11.6679,8.14954400969191,27.7,NaN,NaN
12519,2020,194,19.5,25.5295,67.3626,31.6725,-21.5401,127.03245,NA,NA,NA,NA,10.686,2.53829183315199,27.7,NaN,NaN
12520,2020,194,20,24.2881,71.7552,31.5173,-56.4685,26.72115,NA,NA,NA,NA,8.5884,-3.45617256384429,27.7,NaN,NaN
12521,2020,194,20.5,23.0229,78.8953,31.3116,-61.834,2.74845,NA,NA,NA,NA,5.9469,-2.06464372792775,27.8,NaN,NaN
12522,2020,194,21,22.4357,86.2375,31.082,-49.5309,0.987675,NA,NA,NA,NA,3.7424,-2.00773402298629,27.8,NaN,NaN
12523,2020,194,21.5,22.2494,87.5974,30.8647,-43.365,0.98793,NA,NA,NA,NA,3.3347,-0.241206391059445,27.5,NaN,NaN
12524,2020,194,22,21.9996,89.9626,30.6523,-39.3357,0.98799,NA,NA,NA,NA,2.658,1.11112022787709,27.6,NaN,NaN
12525,2020,194,22.5,21.8599,90.168,30.4516,-38.7482,0.988005,NA,NA,NA,NA,2.5815,1.0698780718089,27.7,NaN,NaN
12526,2020,194,23,21.5705,90.9909,30.2681,-46.6794,0.988005,NA,NA,NA,NA,2.324,-0.851578600417136,27.7,NaN,NaN
12527,2020,194,23.5,21.2416,92.832,30.0931,-41.4813,0.98805,NA,NA,NA,NA,1.8122,0.486553707906749,27.7,NaN,NaN
12528,2020,195,0,21.2485,92.1549,29.9307,-38.9678,0.988125,NA,NA,NA,NA,1.9842,0.890809957460849,27.6,NaN,NaN
12529,2020,195,0.5,20.909,94.6039,29.7737,-41.3717,0.98817,NA,NA,NA,NA,1.3367,0.389974166177421,27.5,NaN,NaN
